"""927""","""Souvenir""","""1""",,"""MS 6 C2/6a""","""4""","""2""","""oui""","""1""","""<p>2 ff.</p>""","""2""","""1""","""<p>Machine &agrave; &eacute;crire, rouge</p>
<p>Premi&egrave;re lettre en rouge</p>
<p>Plume, noir</p>
<p>Crayon, gris</p>""","""3""",,,"""1""",,,,"""3""",,,"""<p>Traduction in&eacute;dite?</p>
<p><em>Erinnerung</em>, fragment en prose de Rainer Maria Rilke, &eacute;crit en 1914.</p>
<p>Publi&eacute;e par Jaccottet dans les Cahiers Gustave Roud 3, 1982, [Biblio 671].</p>""",,"""5"""
"""929""","""Requiem""","""1""",,"""MS 6 C2/8a""","""4""","""3""",,"""1""","""<p>1 f.</p>""","""3""","""1""","""<p>Crayon, gris</p>""","""3""",,,"""1""",,,,"""3""",,,"""<p>Traduction in&eacute;dite?</p>
<p><em>Requiem</em> de Rainer Maria Rilke, &eacute;crit en 1908.</p>""",,"""5"""
"""931""","""Lettre Sedlakowitz""","""1""",,"""MS 6 C2/9a""","""4""","""2""","""oui""","""1""","""<p>3 ff.</p>""","""2""","""1""","""<p>Crayon, gris</p>
<p>Plume, noir</p>
<p>&nbsp;</p>""","""3""",,,"""1""",,,,"""3""",,,"""<p>Traduction in&eacute;dite?</p>
<p>""An General-Major A.D.C. von Sekladowitz, Schlo&szlig; Berg am Irchel, Kanton Z&uuml;rich / Schweiz, am 9. Dezember 1920"", lettre de Rilke au G&eacute;n&eacute;ral Sekladowitz. </p>""",,"""5"""
"""935""","""Fragment de lettre (Lou A.S. 9 sept. 14)""","""1""",,"""MS 6 C2/10a""","""4""","""2""",,"""1""","""<p>1 f.</p>""","""2""","""1""",,"""3""",,,"""1""",,,,"""3""",,,"""<p>Traduction d&rsquo;un fragment de lettre in&eacute;dite?</p>""",,"""5"""
"""936""","""Ébauche du Rilke""","""1""",,"""MS 6 C2/11a""","""4""","""1""",,"""1""","""<p>3 ff.</p>""","""4""","""3""",,"""3""",,"""1954""","""3""",,,"""669""","""3""",,,"""<p>1re &eacute;bauche: ""&Agrave; Ellen Key, Villa Stroh-Fern, 22 d&eacute;cembre 03."" Parue dans [Biblio 669].</p>
<p>2e &eacute;bauche: ""&Agrave; Lou-Andreas Salom&eacute;, Rome Villa S.F. dernier jour de mars 04."" Avec l&rsquo;indication de la main de Roud: ""(Si &lt;&hellip;&gt; Mermod est d&rsquo;accord!)"". Traduction in&eacute;dite? </p>
<p>3e &eacute;bauche: ""&Agrave; Lou-Andreas Salom&eacute;, Rome, Villa Stroh-Fern, 12 mai 04."" Parue dans [Biblio 669].</p>""",,"""5"""
"""939""","""Dates""","""1""",,"""MS 6 C2/13a""","""4""","""1""",,"""1""","""<p>3 ff.</p>""","""3""","""1""",,"""3""",,,"""1""",,,,"""3""",,,"""<p>Notes biographiques sur Rilke.</p>
<p>En lien avec la ""Note du Traducteur"" &agrave; la fin du volume Mermod [Biblio 464]?</p>""",,"""5"""
"""943""","""Fragment de “Blaue Küste”""","""1""",,"""MS 6 D1/1b""","""4""","""1""",,"""1""","""<p>3 ff.</p>
<p>Papier pelure</p>""","""3""","""1""","""<p>Plume, bleu</p>""","""3""",,"""1943-02""","""3""",,,"""226""","""6""",,,"""<p><em>Rive Bleue</em>.</p>
<p>Repris dans [Biblio 469].</p>""",,"""5"""
"""944""","""[Si simple, si important…]""","""1""","""MS 10/A""","""MS 2 E/8a""","""3""","""1""",,"""1""","""<p>1 f.</p>
<p>Papier bleu</p>""","""3""","""1""","""<p>Stylo &agrave; bille, bleu</p>""","""3""",,"""1953-01""","""3""",,,"""302""","""1""",,,,,"""3"""
"""945""","""[… et cette dame l’a connue…]""","""1""",,"""MS 6 D1/1c""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Plume, bleu</p>""","""3""",,"""1943-02""","""3""",,,"""226""","""6""",,,"""<p><em>Rive Bleue</em>.</p>
<p>Repris dans [Biblio 469].</p>""",,"""5"""
"""953""","""[Am Abend, wenn die Glocken Frieden läuten…]""","""1""",,"""MS 6 E1/1a""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""5""","""3""",,"""3""",,"""1971""","""3""",,,,"""5""",,"""<p>Ne pas confondre ""Verfall"" et ""Untergang"", tous deux traduits par Roud par ""D&eacute;clin"".</p>""","""<p>""D&eacute;clin"" (""Verfall"").</p>
<p>Po&egrave;me in&eacute;dit, Roud n&rsquo;en donne que trois vers (le premier et les deux derniers) dans sa pr&eacute;face au volume posthume [Biblio 461].</p>""",,"""5"""
"""955""","""[Quand le repos du soir…]""","""1""",,"""MS 6 E1/1b""","""4""","""1""",,"""1""","""<p>1 f.</p>
<p>Papier bleu</p>""","""3""","""1""","""<p>Stylo &agrave; bille, rouge</p>
<p>Stylo feutre, bleu</p>""","""3""",,"""1971""","""3""",,,,"""5""",,"""<p>Ne pas confondre ""Verfall"" et ""Untergang"", tous deux traduits par Roud par ""D&eacute;clin"".</p>""","""<p>""D&eacute;clin"" (""Verfall"").</p>
<p>Po&egrave;me in&eacute;dit, Roud n&rsquo;en donne que quelques vers dans des &eacute;tudes parues en revue et reprises pour la pr&eacute;face au volume posthume [Biblio 461].</p>""",,"""5"""
"""956""","""[…retrouvés. À peine lancé…]""","""1""","""MS 16/B""","""MS 2 D/14a""","""1""","""1""",,"""1""","""<p>2 ff.</p>""","""3""","""1""",,"""3""",,"""1949-05""","""3""",,,"""278""","""1""","""oui""",,,,"""3"""
"""957""","""Psaume""","""1""",,"""MS 6 E1/2a""","""4""","""1""",,"""1""","""<p>1 f.</p>
<p>Papier quadrill&eacute;</p>""","""3""","""1""","""<p>Ctayon, gris</p>""","""3""",,"""1948-01""","""3""",,,"""270""","""5""",,,"""<p>""Psaume"".</p>
<p>Repris dans [Biblio 461].</p>""",,"""5"""
"""959""","""L’Été (fragment)""","""1""",,"""MS 2 E/1a""","""3""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""3""",,"""1950-08""","""3""",,,"""285""","""1""",,,,,"""3"""
"""961""","""Poésie éternelle""","""1""",,"""MS 2 E/2a""","""1""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""3""",,"""1950-11""","""3""",,,"""288""","""1""",,,,,"""3"""
"""963""","""Psaume""","""1""",,"""MS 6 E1/2b""","""4""","""2""","""oui""","""1""","""<p>2 ff.</p>""","""2""","""1""","""<p>Plume, noir</p>""","""3""",,"""1948-01""","""3""",,,"""270""","""5""",,,"""<p>""Psaume"".</p>
<p>Repris dans [Biblio 461].</p>""",,"""5"""
"""965""","""[13. Le soir tombe. Madame Lapin mère…]""","""1""",,"""MS 6 E1/2b""","""4""","""2""",,"""1""","""<p>2 ff.</p>""","""2""","""1""",,"""3""",,,"""1""",,,,"""1""",,,"""<p>FISCHER Hans, <em>Pitchi, le petit chat qui d&eacute;sirait toujours autre chose, une histoire un peu triste, mais qui finit bien</em>, Lausanne, La Guilde du Livre, 1951.<em><br /></em></p>""",,"""5"""
"""966""","""Texte pr. l’annonce""","""1""",,"""MS 2 E/3a""","""3""","""1""",,"""1""","""<p>1 f.</p>""","""4""","""3""",,"""3""",,"""1951-09""","""3""",,,"""296""","""1""",,,,,"""3"""
"""967""","""Psaume""","""1""",,"""MS 6 E1/2c""","""4""","""2""","""oui""","""1""","""<p>2 ff.</p>""","""2""","""1""","""<p>Plume, noir</p>""","""3""",,"""1948-01""","""3""",,,"""270""","""5""",,,"""<p>""Psaume"".</p>
<p>Repris dans [Biblio 461].</p>""",,"""5"""
"""968""","""Psaume""","""1""",,"""MS 6 E1/2d""","""4""","""2""","""oui""","""1""","""<p>MS 6 E1/2d</p>""","""2""","""1""","""<p>Plume, noir</p>""","""3""",,"""1948-01""","""3""",,,"""270""","""5""",,,"""<p>""Psaume"".</p>
<p>Repris dans [Biblio 461].</p>""",,"""5"""
"""970""","""[D’entre tous les symptômes qui…]""","""1""","""MS 36""","""MS 2 E/5a""","""3""","""1""",,"""1""","""<p>2 ff.</p>""","""3""","""1""",,"""3""",,"""1952-08""","""3""",,,"""299""","""1""",,,,,"""3"""
"""971""","""Psaume""","""1""",,"""MS 6 E1/2f""","""4""","""2""","""oui""","""1""","""<p>2 ff.</p>""","""2""","""1""","""<p>Crayon, gris</p>
<p>Plume, noir</p>""","""3""",,"""1948-01""","""3""",,,"""270""","""5""",,,"""<p>""Psaume"".</p>
<p>Repris dans [Biblio 461].</p>
<p>Contient une note de la main de Roud: ""Pour ""Lettres"", non publi&eacute;s, la revue ayant fait naufrage mais &lt;&hellip;&gt; sur &eacute;preuves"".</p>""",,"""5"""
"""975""","""Trois (ou quatre) poëmes de Georg Trakl""","""1""",,"""MS 6 E1/3a""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""De Profundis"".</p>
<p>Repris dans [Biblio 461].</p>""",,"""5"""
"""976""","""De Profundis""","""1""",,"""MS 6 E1/3b""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""3""",,"""1947-03""","""3""",,,"""259""","""6""",,,"""<p>""De Profundis"".</p>
<p>""H&eacute;lian II"".</p>
<p>Repris dans [Biblio 461].</p>""",,"""5"""
"""977""","""De Profundis""","""1""",,"""MS 6 E1/3c""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Machine &agrave; &eacute;crire, rouge</p>
<p>Premi&egrave;re lettre en rouge</p>
<p>Plume, noir</p>""","""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""De Profundis"".</p>
<p>Repris dans [Biblio 461].</p>""",,"""5"""
"""978""","""De Profundis""","""1""",,"""MS 6 E1/3d""","""4""","""2""",,"""1""","""<p>1 f.</p>""","""2""","""1""",,"""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""De Profundis"".</p>
<p>Repris dans [Biblio 461].</p>""",,"""5"""
"""979""","""Chants du rosaire, À ma sœur""","""1""",,"""MS 6 E1/4a""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""3""",,,"""1""",,,,"""5""",,,"""<p>""Chants du rosaire"": ""&Agrave; ma soeur"", ""Approche de la mort"".</p>
<p>""R&ecirc;ve du Malin"": ""En hiver"", ""Mon coeur le soir"".</p>
<p>L&rsquo;ensemble de ces po&egrave;mes semble in&eacute;dit.</p>
<p>&nbsp;</p>""",,"""5"""
"""980""","""Chant du soir""","""1""",,"""MS 6 E1/5a""","""4""","""1""",,"""1""","""<p>1 f.</p>
<p>Papier lign&eacute;</p>""","""3""","""1""",,"""3""",,"""1948-01""","""3""",,,"""461""","""5""",,,"""<p>""Chant du soir"".</p>
<p>Publication ant&eacute;rieure: [Biblio 270].</p>
<p>""D&eacute;clin"" (""Untergang"").</p>
<p>Publication ant&eacute;rieure: [Biblio 637].</p>
<p>&nbsp;</p>""",,"""5"""
"""981""","""Chant du soir""","""1""",,"""MS 6 E1/5b""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>
<p>&nbsp;</p>""","""2""","""1""","""<p>Crayon, gris</p>
<p>Crayon, orange</p>
<p>Plume, noir</p>""","""3""",,"""1948-01""","""3""",,,"""270""","""5""",,,"""<p>""Chant du soir"".</p>
<p>Repris dans [Biblio 461].</p>""",,"""5"""
"""982""","""Chant du soir""","""1""",,"""MS 6 E1/5c""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>
<p>Papier pelure</p>""","""2""","""1""","""<p>Plume, noir</p>""","""3""",,"""1948-01""","""3""",,,"""270""","""5""",,,"""<p>""Chant du soir"".</p>
<p>Repris dans [Biblio 461].</p>""",,"""5"""
"""983""","""Chant du soir""","""1""",,"""MS 6 E1/5d""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Machine &agrave; &eacute;crire, rouge</p>
<p>Premi&egrave;re lettre en rouge</p>
<p>Plume, noir</p>""","""3""",,"""1948-01""","""3""",,,"""270""","""5""",,,"""<p>""Chant du soir"".</p>
<p>Repris dans [Biblio 461].</p>""",,"""5"""
"""998""","""Hélian (Fragment)""","""1""",,"""MS 6 E1/6a""","""4""","""1""",,"""1""","""<p>1 f.</p>
<p>Papier quadrill&eacute;</p>""","""3""","""1""",,"""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1005""","""Hélian""","""1""",,"""MS 6 E1/6b""","""4""","""1""",,"""1""","""<p>2 ff.</p>""","""3""","""1""","""<p>Stylo &agrave; bille, noir</p>""","""3""",,"""1947-03""","""3""",,,"""461""","""5""",,,"""<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>
<p>""Printemps de l&rsquo;&acirc;me"".</p>
<p>Po&egrave;me in&eacute;dit, Roud n&rsquo;en donne qu&rsquo;un fragment de deux vers dans sa pr&eacute;face au volume posthume [Biblio 461].</p>
<p>""D&eacute;clin"", (""Verfall"").</p>
<p>Po&egrave;me in&eacute;dit, Roud n&rsquo;en donne que trois vers (le premier et les deux derniers) dans sa pr&eacute;face au volume posthume [Biblio 461].</p>""",,"""5"""
"""1006""","""Poésie de Pierre-Louis Matthey""","""1""",,"""MS 3 A/3c""","""3""","""1""",,"""1""","""<p>1 f.</p>""","""4""","""3""",,"""3""",,"""1955""","""1""",,,"""333""","""1""","""oui""",,"""<p>A pu servir de notes pr&eacute;partoires pour l&rsquo;article ""La po&eacute;sie de Pierre-Louis Matthey"", Gazette de Lausanne, 22-23 octobre 1955.</p>
<p>Ou pour&nbsp;[LE GRAND PRIX C. F. RAMUZ&hellip;], Bulletin de la Fondation C. F. Ramuz, 1955, pp. 8-17, &laquo; Rapport du jury &raquo;.</p>
<p>Le manuscrit mentionne: ""Voici quarante ans et plus que paraissait &agrave; Lausanne le septi&egrave;me Cahier vaudois"". Il s&rsquo;agit de la parution du texte ""Seize &agrave; Vingt"", de Pierre Louis Matthey, en 1914. Roud &eacute;crit donc ces notes apr&egrave;s 1954.</p>""",,"""1"""
"""1007""","""Hélian""","""1""",,"""MS 6 E1/6c""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Plume, noir</p>""","""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1008""","""[25. La fête est finie…]""","""1""",,"""MS 6 E1/6c""","""4""","""2""",,"""1""","""<p>1 f.</p>""","""2""","""1""",,"""3""",,,"""1""",,,,"""1""",,,"""<p>FISCHER Hans, <em>Pitchi, le petit chat qui d&eacute;sirait toujours autre chose, une histoire un peu triste, mais qui finit bien</em>, Lausanne, La Guilde du Livre, 1951.</p>""",,"""5"""
"""1010""","""Hélian""","""1""",,"""MS 6 E1/6d""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Plume, noir</p>""","""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1012""","""Hélian""","""1""",,"""MS 6 E1/6g""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Plume, noir</p>""","""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>
<p>Contient l&rsquo;inscription de la main de Roud: ""Double du choix pour &rsquo;Botteghe oscure&rsquo; (non publi&eacute;)"".</p>""",,"""5"""
"""1015""","""Ébauche pour le rapport P.L.M.""","""1""",,"""MS 3 A/3f""","""3""","""1""",,"""1""","""<p>1 f.</p>""","""4""","""3""",,"""3""",,"""1955""","""1""",,,"""321""","""1""",,,,,"""1"""
"""1016""","""Pierre-Louis Matthey, Ébauches pour le “rapport”""","""1""",,"""MS 3 A/3g""","""3""","""1""",,"""1""","""<p>1 f.</p>""","""4""","""3""",,"""3""",,"""1955""","""1""",,,"""321""","""1""",,,,,"""1"""
"""1017""","""Hélian (fragment)""","""1""",,"""MS 6 E1/7a""","""4""","""2""",,"""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Machnine &agrave; &eacute;crire, rouge</p>
<p>Premi&egrave;re lettre en rouge</p>""","""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1020""","""Hélian""","""1""",,"""MS 6 E1/7b""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Plume, noir</p>""","""3""",,,"""1""",,,"""259""","""5""",,,"""<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1021""","""Ramuz et le pays natal""","""1""",,"""MS 3 A/4a""","""3""","""2""",,"""1""","""<p>2 ff.</p>""","""2""","""1""","""<p>Stylo &agrave; bille, bleu</p>
<p>Plume, noir</p>""","""3""",,"""1957-05-23""","""3""",,,,"""1""",,,"""<p>Discours du vernissage de l&rsquo;exposition &laquo;&nbsp;Ramuz et son pays natal&nbsp;&raquo;, Mus&eacute;e d&rsquo;Art d&eacute;coratif, du 23 mai au 16 juin 1957.</p>""",,"""1"""
"""1023""","""[Quel solennel silence…]""","""1""",,"""MS 6 E1/7d""","""4""","""2""",,"""1""","""<p>1 f.</p>""","""2""","""1""",,"""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1026""","""Hélian""","""1""",,"""MS 6 E1/8a""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1027""","""Hélian (3)""","""1""",,"""MS 6 E1/8b""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Machine &agrave; &eacute;crire, rouge</p>
<p>Premi&egrave;re lettre en rouge</p>
<p>Plume, noir</p>""","""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1035""","""[Un haut Destin descend…]""","""1""",,"""MS 6 E1/9a""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>
<p>Au verso, le brouillon d&rsquo;une lettre (t&eacute;l&eacute;gramme?) de Roud &agrave; la Princesse Marguerite Caetani, Via Botteghe oscure, Rome: ""Enverrai demain vendredi les po&euml;mes stop. Texte allemand me para&icirc;t inutile stop. Hommages amicaux et respectueux, Gustave Roud.""</p>""",,"""5"""
"""1036""","""[Un haut Destin descend…]""","""1""",,"""MS 6 E1/9b""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1041""","""Hélian (4)""","""1""",,"""MS 6 E1/9f""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Machine &agrave; &eacute;crire, rouge</p>
<p>Premi&egrave;re lettre en rouge</p>
<p>Plume, noir</p>""","""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1042""","""Hélian (5)""","""1""",,"""MS 6 E1/10a""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>
<p>&nbsp;</p>""","""2""","""1""","""<p>Machine &agrave; &eacute;crire, rouge</p>
<p>Premi&egrave;re lettre en rouge</p>
<p>Plume, noir</p>
<p>Crayon, gris</p>""","""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1045""","""1. Pitchi""","""1""",,"""MS 6 E1/10a""","""4""","""2""",,"""1""","""<p>1 f.</p>
<p>&nbsp;</p>""","""2""","""1""",,"""3""",,,"""1""",,,,"""5""",,,"""<p>FISCHER Hans, Pitchi, le petit chat qui d&eacute;sirait toujours autre chose, une histoire un peu triste, mais qui finit bien, Lausanne, La Guilde du Livre, 1951.</p>""",,"""5"""
"""1046""","""Hélian (5)""","""1""",,"""MS 6 E1/10b""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Machine &agrave; &eacute;crire, rouge</p>
<p>Premi&egrave;re lettre en rouge</p>
<p>Plume, noir</p>""","""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1047""","""[4. Lisette possède encore…]""","""1""",,"""MS 6 E1/10b""","""4""","""2""",,"""1""","""<p>1 f.</p>""","""2""","""1""",,"""3""",,,"""1""",,,,"""1""",,,"""<p>FISCHER Hans, <em>Pitchi, le petit chat qui d&eacute;sirait toujours autre chose, une histoire un peu triste, mais qui finit bien</em>, Lausanne, La Guilde du Livre, 1951.</p>""",,"""5"""
"""1055""","""Untergang""","""1""",,"""MS 6 E1/11a""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""3""",,"""1971""","""3""",,,"""637""","""5""",,,"""<p>""D&eacute;clin"", (""Untergang"").</p>
<p>Repris dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1061""","""À l’enfant Elis""","""1""",,"""MS 6 E1/12a""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>
<p>Papier quadrill&eacute;</p>""","""2""","""1""","""<p>Plume, noir</p>""","""3""",,"""1948-01""","""3""",,,"""270""","""5""",,,"""<p>""&Agrave; l&rsquo;enfant Eliis"".</p>
<p>Repris dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1062""","""À l&rsquo;enfant Elis""","""1""",,"""MS 6 E1/12b""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Plume, noir</p>""","""3""",,"""1948-01""","""3""",,,"""270""","""5""",,,"""<p>""&Agrave; l&rsquo;enfant Elis"".</p>
<p>Repris dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1063""","""À l&rsquo;enfant Elis""","""1""",,"""MS 6 E1/12c""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Plume, noir</p>""","""3""",,"""1948-01""","""3""",,,"""270""","""5""",,,"""<p>""&Agrave; l&rsquo;enfant Elis"".</p>
<p>Repris dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1065""","""À l&rsquo;enfant Elis""","""1""",,"""MS 6 E1/12e""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>
<p>&nbsp;</p>""","""2""","""1""","""<p>Crayon, gris</p>
<p>Plume, bleu (corrections allographes)</p>
<p>Plume, noir</p>""","""3""",,"""1948-01""","""3""",,,"""270""","""5""",,,"""<p>""&Agrave; l&rsquo;enfant Elis"".</p>
<p>Repris dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1066""","""À l&rsquo;enfant Elis""","""1""",,"""MS 6 E1/12f""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>
<p>Papier pelure</p>""","""2""","""1""","""<p>Plume, noir</p>""","""3""",,"""1948-01""","""3""",,,"""270""","""5""",,,"""<p>""&Agrave; l&rsquo;enfant Elis"".</p>
<p>Repris dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1068""","""Elis I""","""1""",,"""MS 6 E1/13a""","""4""","""1""",,"""1""","""<p>1 f.</p>
<p>Papier quadrill&eacute;</p>""","""3""","""1""",,"""3""",,"""1947-03""","""3""",,,"""461""","""5""",,,"""<p>""Elis"" 1 et 2.</p>
<p>Publication ant&eacute;rieure dans [Biblio 259] (1947-03), repris dans [Biblio 637] (1971) et dans le volume posthume [Biblio 461].</p>
<p>""&Agrave; l&rsquo;enfant Elis"".</p>
<p>Publication ant&eacute;rieure dans [Biblio 270] (1948-01) et repris dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1070""","""Sur Ernest Ansermet""","""1""","""MS 58""","""MS 2 E/12a""","""3""","""1""",,"""1""","""<p>2 ff.</p>""","""4""","""3""","""<p>Stylo &agrave; bille, rouge</p>""","""3""",,"""1954-04""","""3""",,,"""316""","""1""",,,,,"""3"""
"""1072""","""Gérard de Palézieux""","""1""","""MS 45""","""MS 2 E/13a""","""3""","""1""",,"""1""","""<p>2 ff.</p>""","""4""","""2""","""<p>Plume, bleu</p>""","""3""",,"""1954-12""","""3""",,,"""319""","""1""",,,,,"""3"""
"""1073""","""Elis""","""1""",,"""MS 6 E1/14a""","""4""","""1""",,"""1""","""<p>1 f.</p>""","""3""","""1""",,"""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""Elis"" 2.</p>
<p>Repris dans [Biblio 637] (1971) et dans le volume posthume [Biblio 461].</p>
<p>""H&eacute;lian"".</p>
<p>Deux fragments parus dans [Biblio 259].</p>
<p>Repris (un fragment) dans [Biblio 666], puis dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1074""","""Elis""","""1""",,"""MS 6 E1/14b""","""4""","""2""","""oui""","""1""","""<p>1 f.</p>""","""2""","""1""","""<p>Machine &agrave; &eacute;crire, rouge</p>
<p>Premi&egrave;re lettre en rouge</p>
<p>Plume, noir</p>
<p>Feutre, bleu</p>""","""3""",,"""1947-03""","""3""",,,"""259""","""5""",,,"""<p>""Elis"" 2.</p>
<p>Repris dans [Biblio 637] (1971) et dans le volume posthume [Biblio 461].</p>""",,"""5"""
"""1075""","""[Le septième des Cahiers v.]""","""1""",,"""MS 2 E/14a""","""3""","""1""",,"""1""","""<p>1 f.</p>""","""4""","""3""",,"""3""",,"""1955-10-22""","""3""",,,"""333""","""1""",,"""<p>Voir aussi la fiche 1006,&nbsp;MS 3 A/3c.</p>""",,,"""3"""
